# Pair Table for Huang Model2

P1P1
N 187 R 1.4 20.0
185	19.8	-0.002439	-0.01377
186	19.9	-0.001062	-0.01062
187	20	0	0

P1P3
N 187 R 1.4 20.0
1	1.4	5298.759883	20870.94287
2	1.5	3211.665596	12010.68197
3	1.6	2010.597399	7156.405468
4	1.7	1294.956852	4396.737703
5	1.8	855.2830821	2775.770054
6	1.9	577.7060767	1795.562431
7	2	398.1498336	1187.184226
8	2.1	279.4314111	800.6191728
9	2.2	199.3694938	549.7166127
10	2.3	144.3978325	383.684821
11	2.4	106.0293504	271.854754
12	2.5	78.843875	195.2996442
13	2.6	59.31391058	142.1034601
14	2.7	45.10356456	104.6248301
15	2.8	34.64108155	77.87971318
16	2.9	26.85311023	65.89612233
17	3.0	20.263498	34.99768
18	3.1	16.76373	30.66773
19	3.2	13.6970	26.33802
20	3.3	11.063155	22.00322
21	3.4	8.862833	18.23551
22	3.5	7.039282	13.11553
23	3.6	5.727729	12.47034
24	3.7	4.480695	9.69255
25	3.8	3.51144	7.5344
26	3.9	2.758	5.98313
27	4.0	2.159687	4.68237
28	4.1	1.69145	3.64672
29	4.2	1.326778	2.84635
30	4.3	1.042143	2.22065
31	4.4	0.820078	1.79463
32	4.5	0.640615	1.49337
33	4.6	0.491278	1.21689
34	4.7	0.369589	1.01975
35	4.8	0.267614	0.84279
36	4.9	0.183335	0.67097
37	5	0.116238	0.53109
38	5.1	0.063129	0.38619
39	5.2	0.02451	0.26581
40	5.3	-0.002071	0.19954
41	5.4	-0.022025	0.14836
42	5.5	-0.036861	0.09108
43	5.6	-0.045969	0.05514
44	5.7	-0.051483	0.00207
45	5.8	-0.05169	-0.06106
46	5.9	-0.045584	-0.08192
47	6	-0.037392	-0.10892
48	6.1	-0.0265	-0.1361
49	6.2	-0.01289	-0.12469
50	6.3	-0.000421	-0.10863
51	6.4	0.010442	-0.11483
52	6.5	0.021925	-0.11303
53	6.6	0.033228	-0.10463
54	6.7	0.043691	-0.10296
55	6.8	0.053987	-0.09937
56	6.9	0.063924	-0.09226
57	7	0.07315	-0.08971
58	7.1	0.082121	-0.09765
59	7.2	0.091886	-0.0974
60	7.3	0.101626	-0.0973
61	7.4	0.111356	-0.09952
62	7.5	0.121308	-0.08784
63	7.6	0.130092	-0.06508
64	7.7	0.1366	-0.03615
65	7.8	0.140215	-0.00805
66	7.9	0.14102	0.01589
67	8	0.139431	0.0262
68	8.1	0.136811	0.04258
69	8.2	0.132553	0.0698
70	8.3	0.125573	0.07875
71	8.4	0.117698	0.08585
72	8.5	0.109113	0.08594
73	8.6	0.100519	0.08426
74	8.7	0.092093	0.09023
75	8.8	0.08307	0.07623
76	8.9	0.075447	0.06655
77	9	0.068792	0.06191
78	9.1	0.062601	0.05849
79	9.2	0.056752	0.05275
80	9.3	0.051477	0.03657
81	9.4	0.04782	0.02444
82	9.5	0.045376	0.01138
83	9.6	0.044238	0.00992
84	9.7	0.043246	0.01198
85	9.8	0.042048	0.0124
86	9.9	0.040808	0.01724
87	10	0.039084	0.01119
88	10.1	0.037965	-0.00259
89	10.2	0.038224	-0.00504
90	10.3	0.038728	-0.00439
91	10.4	0.039167	-0.01362
92	10.5	0.040529	-0.01428
93	10.6	0.041957	-0.00962
94	10.7	0.042919	-0.00662
95	10.8	0.043581	-0.00073
96	10.9	0.043654	-0.00205
97	11	0.043859	-0.0041
98	11.1	0.044269	0.00323
99	11.2	0.043946	0.01304
100	11.3	0.042642	0.0155
101	11.4	0.041092	0.00748
102	11.5	0.040344	0.01243
103	11.6	0.039101	0.01835
104	11.7	0.037266	0.00885
105	11.8	0.036381	0.01031
106	11.9	0.03535	0.02251
107	12	0.033099	0.02863
108	12.1	0.030236	0.03039
109	12.2	0.027197	0.03102
110	12.3	0.024095	0.03289
111	12.4	0.020806	0.0417
112	12.5	0.016636	0.04718
113	12.6	0.011918	0.04318
114	12.7	0.0076	0.03984
115	12.8	0.003616	0.04132
116	12.9	-0.000516	0.04096
117	13	-0.004612	0.04222
118	13.1	-0.008834	0.04215
119	13.2	-0.013049	0.04366
120	13.3	-0.017415	0.0409
121	13.4	-0.021505	0.02771
122	13.5	-0.024276	0.02581
123	13.6	-0.026857	0.02497
124	13.7	-0.029354	0.02108
125	13.8	-0.031462	0.02492
126	13.9	-0.033954	0.02626
